26727888.83132641	96113.51487464	34498.99031979
29048681.73558861	172736.06051746	31231.74485540
31458033.13163808	302400.07264662	27892.55757474
33609104.56952745	452326.05685640	25346.83756263
35081779.58711540	576298.84419263	23891.15080626
35421596.80154105	643699.17121429	25192.26104535
34364269.56346790	573324.10120552	27479.12332031
31939050.53022217	434088.93828700	29344.03470090
28697136.31763765	229120.40826748	29942.18126283
24556801.90893666	156810.83960084	29909.72450548
20537875.70118778	162914.37670284	26514.89847413
17361175.82291602	224127.26692162	21629.29058814
15334359.23721997	307926.89109905	17856.49536282
14679248.63581920	363236.25141853	16475.97262084
15463896.29294572	272515.37600469	18631.73947045
17804673.93872262	222731.54131958	21857.12303472
21096561.03431629	166420.86279169	25978.49119841
25187071.28592641	181461.30469926	29704.12339088
29606738.28397021	204794.46320857	30682.40154159
33921510.86560111	215186.14889193	30164.73279032
37787668.85015706	194021.94731957	27209.88622178
40920231.47415981	145607.94579562	22863.44692093
45178903.48494418	102322.68853767	2445.02417985
43123298.96766613	189851.80576841	4317.51308303
40107564.16965560	271263.55228928	5004.39695125
36189466.01423179	326496.44214075	5486.12914072
31632816.95789144	351363.36724092	6803.56442084
26634910.11534948	344735.95832932	7657.26589465
21704299.65410827	349973.67633224	9963.02575667
17446776.23593055	436809.00828991	13272.45594643
14369995.23319569	608984.35193501	14930.25441269
12749146.65495566	717540.08813954	15485.86075588
12918493.18677271	584067.95869500	16524.57025818
15263502.63082807	361832.80211423	17511.45321845
19229678.47809583	215404.16420925	18458.69846647
24422369.31161416	89303.97196696	18612.82372352
31055634.92783178	103163.40871503	17898.96678076
38738199.96536182	139373.75264853	15668.93845964
46991188.20325677	175057.58021551	14869.73822815
55644929.36808872	214569.44242875	13967.34145675
64211977.48021655	249228.35808073	11292.98817272
72280087.24495360	230862.96202055	9148.85034026
79057498.14028300	211027.39585838	6363.86063156
84618654.88922220	174622.82958759	3114.20787406
88990208.46247974	86658.05498320	2054.67716349
87808721.62235105	155960.11927049	5522.60556934
83961012.89123371	208117.13279557	6640.60277780
78913619.08187547	252327.52086152	8397.79500579
72553340.11634618	261363.45271215	9359.59838394
65379116.49438537	246057.30858494	10000.29634828
57874377.37142490	219894.90534049	10256.56425072
50976426.78194281	221278.84094954	9314.38184315
45009702.32002507	228160.24283405	5553.61491581
40438262.55595513	198233.20218931	2687.51593336
37476070.69157852	137872.84237634	1290.79725982
35863229.76889701	82459.24642541	252.07057033
34849572.54258350	4640.01550076	151.40896101
34747450.63767350	502.85248221	140.78472982
34729152.02535488	250.34464427	129.01383066
34725379.00255791	112.06226002	61.73160245
34736801.00723353	91.96028174	52.18399901
34746248.41629304	83.77567313	41.90943827
34753557.19579347	82.48607583	32.40797366
34758498.86581773	84.11376531	24.63250125
34761417.80293431	85.82756477	17.85245213
34761417.80293431	85.82756477	17.85245213
34761417.80293431	85.82756477	17.85245213
34761417.80293431	85.82756477	17.85245213
35312403.06377470	148.59568478	51.84680429
35311889.40241672	148.40879936	52.18819740
35311222.75816688	148.21955965	52.56032045
35309681.43394904	147.44285333	53.23496094
35306833.10506723	145.84985095	54.77343938
35302164.79171578	143.18887481	58.00568490
35295234.65084982	139.31013385	63.92621642
35285119.23076820	134.56865188	69.50748067
35272543.74198972	129.08439076	75.41208852
35258570.78576884	123.18380391	82.13820449
35240980.10320412	116.65900301	89.33530426
35218759.57702216	111.87048888	100.13812192
35129460.67514330	852.01446844	151.64497801
34898227.10206130	4722.20019818	296.05705908
34447514.69369268	13809.20685494	692.84287470
33698332.92238723	31870.38360560	1283.26661028
32555036.96193315	47755.12336267	1912.38265954
31002340.43449967	60114.12347759	2674.39486622
29145553.45546759	70771.23718903	3741.63059685
27097496.64673616	79949.91240642	4830.64572419
25009885.08887862	91229.48991841	5569.09052608
23146361.19077161	110909.91716398	5438.63780148
21663876.49332214	133171.94892088	4776.72740139
21054819.37331769	83669.51159811	4998.09581049
20950276.24882233	125478.15112988	7631.37057336
20654354.18882517	161863.16638305	12940.42895012
20049464.21035101	179409.92306354	20896.06591211
19113234.02081265	177703.08502585	31087.02573917
17871603.71066403	154686.49074676	42736.44786560
16363707.88260148	112764.35669377	53011.50765971
14691408.69356670	80222.90162624	58121.40831157
12854417.17254606	100240.32611838	59179.39406548
11396499.25613851	130945.95174305	56274.23338075
10320064.54801381	148949.46665543	51099.74762974
9709506.58152557	158652.24163325	41762.09680270
9633668.38104069	170610.39580769	32124.69466124
9893173.95228923	177237.34332414	27749.99149404
10529108.72460088	196994.52527022	27832.79073724
11626272.48567518	230304.62464504	33666.60847952
13407323.03801435	279414.78846170	42511.87339031
15541541.80705353	367109.39856371	54648.69271195
18206356.47838344	578505.34818755	68106.99647695
21174403.39457695	858940.82358114	75406.75122670
24394904.07095909	1188573.33165065	74966.29138732
27566248.74973562	1469775.98537027	64857.85054775
30632191.20402036	1566966.52010510	44727.73920128
20957307.90508836	236802.38263165	8821.15059179
21092108.46694787	239519.90308772	9710.22125590
21112747.75645911	247665.19208094	9377.72281557
20908329.03205476	258336.98713615	8200.97198821
20409171.37678483	266581.51236302	7422.29274289
19559520.54894456	264199.06533809	9721.27820890
18298558.16128233	241956.67132737	15959.03540976
16758568.62412447	204788.12447216	22810.69992968
15226548.40953362	165931.51329956	31776.86874786
13584966.62757580	161483.34644400	40354.86257335
12134273.84269717	185304.73021062	50086.04978110
11179146.65927319	196879.11359810	59323.34567416
10784176.04058931	186189.81345570	63972.51489848
10801238.35844542	164981.70475909	63142.72378427
11175858.26672561	165969.81151189	58370.96017586
11686957.20196236	197880.53784284	50195.51150364
12136002.94100456	237042.51115149	41168.30472221
12457537.24880668	269763.85275103	33230.61368851
12551975.17142102	283356.64060896	29111.28298294
12351299.19588744	278156.00290717	28359.03663880
11866436.81911349	251219.06540743	29185.91998749
11191453.22690574	218001.11659200	31541.23575964
10463066.89237245	189748.20541923	30524.16234531
26540089.31022291	221866.04284693	35372.19724475
29041944.41385874	363870.98144804	39317.29646128
31932080.75936262	541700.75938093	41685.27273043
34900341.52889583	723937.10240014	42844.70432814
37401858.61666434	822481.16635245	41719.26051091
39054693.32506189	839178.83512075	38840.95957258
39179906.00205924	725790.11983641	36700.56810803
37790964.11913083	492959.01314787	30380.39852154
34616767.12568046	315241.65194169	25947.47337577
30439468.15396493	274092.09883965	20683.61485575
26332009.09928446	240038.69793282	19301.89138154
22561997.85405224	230447.51146120	21523.61648623
19278538.21143458	248122.02605354	24171.69181692
16971731.96625354	311092.59557175	26891.33803563
15381306.29735691	362281.97416362	28061.45441413
14808986.04755173	353015.73945975	27370.71340926
15029317.55621475	264559.84573834	25000.05799285
16007426.36989833	187254.92105224	24233.52168217
17408206.49700044	135726.42245146	26847.91482441
19018006.67415183	114758.01951397	30065.19244193
20533368.98537584	103704.77820668	31399.69649593
21904179.37327826	115824.74028580	31280.39953376
22987646.59686046	139173.46588732	26394.48312016
19981673.59940878	100371.63817677	17607.85744030
19649976.70345253	150850.33119820	20768.87126217
19492661.19920057	233948.81412361	24002.19010342
19710767.52829022	341060.55536807	28791.02460240
20691729.04118747	403003.77211389	29507.95505114
22322358.05316610	431978.24806143	30336.27974050
24781350.74961320	448626.87295988	31072.78399965
27590630.22449481	505093.13092687	30788.71201029
30330189.27025552	601811.39092187	27626.93315591
32368088.53011558	710490.37763540	23316.19867475
33333046.19022045	732839.66866583	16826.47451810
32994199.66131339	640290.08472920	15130.89025643
31471131.95095272	429265.75522654	14310.70150788
28655597.91956463	311145.45941072	19344.51735812
25715819.75209413	243786.50653583	19079.16314142
22605007.82113050	360670.80625783	22790.67187601
20582600.53188705	462471.13220899	24949.53080307
19957641.60827206	539354.38329678	27581.46370182
20585452.51568327	495103.54565274	28511.81511487
22333906.41556389	407932.85816998	27419.70854627
24791405.30775745	321509.03832528	23909.11016805
27473492.64741101	273503.33898709	22187.30951671
30098544.02173371	244601.68962145	18890.71840559
35181223.36715792	146557.16035694	10698.71407039
33846262.31952462	194509.42989154	12330.19202702
32164266.45345646	245627.62970421	15464.03209584
30079571.99518070	301063.22198730	19135.52766467
27899164.54270123	388648.93530403	22780.50516155
25948914.47181575	518091.98853659	24271.12482669
24797154.99522274	664480.84856122	24465.43339307
24574326.41285160	760224.56447763	25115.74148783
25648227.25793963	712447.25474166	28669.73387719
28014279.78710128	591662.54034472	30416.82325851
31230019.42571559	590850.12141225	31896.13921992
34354403.71939610	605225.63313839	28905.46872422
37375814.06798148	663065.39624306	23194.33771545
39501595.96667162	633006.00674076	15188.20566337
40536021.28267437	520226.49825264	9981.81765855
40467846.16929727	370164.36327331	5824.67331611
39860006.40691577	194090.22618043	4363.90514125
38483273.65210108	96244.76252362	2667.33134429
36861556.16774606	66417.01634093	1730.80546115
35723921.53396477	25738.66654772	712.55274208
35251248.43232135	13851.25515528	375.25622299
34911832.50429834	1527.41159002	297.37946252
34801282.48150528	548.40477874	209.85654507
33631946.42785331	1672.62818677	280.41969913
33321467.88710760	6539.72197102	366.50774938
32782848.12287460	16165.53692469	594.47556497
31952183.96295612	35673.57835304	1024.56327203
30748350.08486640	54441.39707505	1942.08935869
29161521.41102371	72651.57920470	4315.42801665
27308238.57084222	87285.75692341	9658.63375842
25249006.08336916	102390.08728597	17586.81561607
23085605.90969462	124775.32175227	28650.33520609
21066064.58331822	160928.11550931	42467.84727134
19469585.49472772	202073.61310270	54887.39308755
18395896.84759472	232768.51151717	64750.60996240
17943896.68120840	237506.59464846	70290.58097974
18184354.31603423	239987.42526221	72765.93263868
19037693.17542328	228079.04914699	70690.92762536
20275810.16213764	206262.68709968	66257.18489722
21933735.56568572	193444.07075156	58615.93783663
23816450.20394818	191669.59434320	48370.30751724
25693188.43945009	182233.60607405	38842.18022121
27270664.01176184	155534.45611985	37676.72514196
28643213.19960773	145053.71156262	35537.48688331
29744988.18674262	145451.94082403	28117.82301785
30585876.36185010	145999.10134173	11829.85453091
